"anchor_id","anchor_hog","species","tissue","time_point","day","context","n_replicates","n_core_hogs_present","n_core_hogs_scored","n_core_hogs_unresolved_present","core_hog_coverage","module_score_mean","module_score_sd","module_score_se","anchor_score_mean","anchor_score_sd"
"anchor_11","HOG:0026770","BMAX","root","T2",14.5,"root::T2",4,142,114,28,0.802816901408451,-0.739438287916413,0.0271790935176623,0.0135895467588311,-0.756298719051503,0.0670450186602084
"anchor_11","HOG:0026770","BMAX","root","T3",28.4898614550509,"root::T3",4,142,114,28,0.802816901408451,-0.645324250272801,0.0298685927582603,0.0149342963791301,-0.620842328289098,0.0653530112636393
"anchor_11","HOG:0026770","BMAX","root","T4",42.7313175218636,"root::T4",4,142,114,28,0.802816901408451,-0.619293085008617,0.015517528147851,0.00775876407392549,-0.569594893630701,0.0667875025976979
"anchor_11","HOG:0026770","BMAX","root","T5",56.4998699010652,"root::T5",4,142,114,28,0.802816901408451,-0.556261372973543,0.0336992070400675,0.0168496035200337,-0.427705293494866,0.0699596511114247
"anchor_11","HOG:0026770","BMED","leaf","T1",7.47957433613505,"leaf::T1",4,142,127,15,0.894366197183099,0.739749534677841,0.0409365939400998,0.0204682969700499,0.694672127083991,0.109778303217647
"anchor_11","HOG:0026770","BMED","leaf","T2",14.5,"leaf::T2",4,142,127,15,0.894366197183099,0.784167236577805,0.0580785348111704,0.0290392674055852,0.693780068737052,0.0595536930213011
"anchor_11","HOG:0026770","BMED","leaf","T3",28.4898614550509,"leaf::T3",4,142,127,15,0.894366197183099,0.758331398103147,0.0134994623590478,0.00674973117952391,0.71202564247532,0.0391979562122127
"anchor_11","HOG:0026770","BMED","leaf","T4",42.7313175218636,"leaf::T4",4,142,127,15,0.894366197183099,0.801978516239157,0.0622377783850125,0.0311188891925063,0.725172591274828,0.0389810202750268
"anchor_11","HOG:0026770","BMED","leaf","T5",56.4998699010652,"leaf::T5",4,142,127,15,0.894366197183099,0.6080156361129,0.147475502450611,0.0737377512253055,0.640922709240644,0.141793997980021
"anchor_11","HOG:0026770","BMED","root","T1",7.47957433613505,"root::T1",4,142,127,15,0.894366197183099,-0.642413178653311,0.014831071889798,0.00741553594489901,-0.552916765214074,0.128096643898768
