"anchor_id","anchor_hog","species1","species2","scope","comparison_type","n_matched_contexts","deployment_correlation","deployment_mean_abs_distance"
"anchor_03","HOG:0011532","BMAX","FPRA","within_tissue_centered","combined_sensitivity",10,0.569234201847387,0.058130342110767
"anchor_03","HOG:0011532","BMED","VBRO","leaf","tissue_specific",5,0.36689773434204,0.0789204261788428
"anchor_03","HOG:0011532","BMED","VBRO","root","tissue_specific",5,-0.449162056343763,0.0662959946070061
"anchor_03","HOG:0011532","BMED","VBRO","within_tissue_centered","combined_sensitivity",10,0.248446610271713,0.0681820239474016
"anchor_03","HOG:0011532","BMED","FPRA","leaf","tissue_specific",5,0.675192523136732,0.0624253888004884
"anchor_03","HOG:0011532","BMED","FPRA","root","tissue_specific",5,-0.122977570367599,0.028621971589018
"anchor_03","HOG:0011532","BMED","FPRA","within_tissue_centered","combined_sensitivity",10,0.620116436011348,0.0390495471910965
"anchor_03","HOG:0011532","VBRO","FPRA","leaf","tissue_specific",5,0.83942615392911,0.0511114920358269
"anchor_03","HOG:0011532","VBRO","FPRA","root","tissue_specific",5,-0.135246275152751,0.0571531223146533
"anchor_03","HOG:0011532","VBRO","FPRA","within_tissue_centered","combined_sensitivity",10,0.729735677724033,0.0441756546390703
"anchor_04","HOG:0019394","BDIS","BSYL","leaf","tissue_specific",5,0.901350427218233,0.0646828308536394
"anchor_04","HOG:0019394","BDIS","BSYL","root","tissue_specific",5,-0.67074025804177,0.0522590115995215
"anchor_04","HOG:0019394","BDIS","BSYL","within_tissue_centered","combined_sensitivity",10,0.754955343570239,0.0498168447044131
"anchor_04","HOG:0019394","BDIS","HVUL","leaf","tissue_specific",5,0.954000548052262,0.150499144510465
"anchor_04","HOG:0019394","BDIS","HVUL","root","tissue_specific",5,0.296502504360174,0.0560906021508083
"anchor_04","HOG:0019394","BDIS","HVUL","within_tissue_centered","combined_sensitivity",10,0.899395415615791,0.0744653001624933
"anchor_04","HOG:0019394","BDIS","HJUB","leaf","tissue_specific",5,0.823037561121074,0.0421192735097311
"anchor_04","HOG:0019394","BDIS","HJUB","root","tissue_specific",5,0.545120431221634,0.0437019199677302
"anchor_04","HOG:0019394","BDIS","HJUB","within_tissue_centered","combined_sensitivity",10,0.765104766835741,0.0244068025735391
"anchor_04","HOG:0019394","BDIS","BMAX","leaf","tissue_specific",5,0.803472804820967,0.0651232727329999
"anchor_04","HOG:0019394","BDIS","BMAX","root","tissue_specific",5,0.863772311391773,0.0368140703196155
"anchor_04","HOG:0019394","BDIS","BMAX","within_tissue_centered","combined_sensitivity",10,0.796014434263754,0.0464694093451154
"anchor_04","HOG:0019394","BDIS","BMED","leaf","tissue_specific",5,0.772889667793528,0.0489007966256924
"anchor_04","HOG:0019394","BDIS","BMED","root","tissue_specific",5,-0.813307571333244,0.0376079668196765
"anchor_04","HOG:0019394","BDIS","BMED","within_tissue_centered","combined_sensitivity",10,0.643628142982852,0.0385544213591619
"anchor_04","HOG:0019394","BDIS","VBRO","leaf","tissue_specific",5,0.799813898816013,0.122684913829099
"anchor_04","HOG:0019394","BDIS","VBRO","root","tissue_specific",5,0.391971871927521,0.0510364412317947
"anchor_04","HOG:0019394","BDIS","VBRO","within_tissue_centered","combined_sensitivity",10,0.774814003460896,0.0416278569856174
"anchor_04","HOG:0019394","BDIS","FPRA","leaf","tissue_specific",5,0.977976081170886,0.061237572664259
"anchor_04","HOG:0019394","BDIS","FPRA","root","tissue_specific",5,0.51556130138959,0.0221743289778538
"anchor_04","HOG:0019394","BDIS","FPRA","within_tissue_centered","combined_sensitivity",10,0.947760418766182,0.0231556174539927
"anchor_04","HOG:0019394","BSYL","HVUL","leaf","tissue_specific",5,0.912031978213428,0.118554668240034
"anchor_04","HOG:0019394","BSYL","HVUL","root","tissue_specific",5,-0.143735996857898,0.0780267245863486
"anchor_04","HOG:0019394","BSYL","HVUL","within_tissue_centered","combined_sensitivity",10,0.811139114923676,0.0714568319369144
"anchor_04","HOG:0019394","BSYL","HJUB","leaf","tissue_specific",5,0.968459664828416,0.0692519463839031
"anchor_04","HOG:0019394","BSYL","HJUB","root","tissue_specific",5,0.0129979487668876,0.0416474065124948
"anchor_04","HOG:0019394","BSYL","HJUB","within_tissue_centered","combined_sensitivity",10,0.802628330627996,0.0467316211057191
"anchor_04","HOG:0019394","BSYL","BMAX","leaf","tissue_specific",5,0.919442599762742,0.051776462046291
"anchor_04","HOG:0019394","BSYL","BMAX","root","tissue_specific",5,-0.221474559267609,0.0619249451010206
"anchor_04","HOG:0019394","BSYL","BMAX","within_tissue_centered","combined_sensitivity",10,0.735577028041961,0.0458258787993991
"anchor_04","HOG:0019394","BSYL","BMED","leaf","tissue_specific",5,0.475796085472169,0.0806274692945522
"anchor_04","HOG:0019394","BSYL","BMED","root","tissue_specific",5,0.29268555657262,0.0649020904476748
"anchor_04","HOG:0019394","BSYL","BMED","within_tissue_centered","combined_sensitivity",10,0.45831470421412,0.0560980409108854
"anchor_04","HOG:0019394","BSYL","VBRO","leaf","tissue_specific",5,0.979754663736086,0.10909512138051
"anchor_04","HOG:0019394","BSYL","VBRO","root","tissue_specific",5,-0.58912946720232,0.0864847279200551
"anchor_04","HOG:0019394","BSYL","VBRO","within_tissue_centered","combined_sensitivity",10,0.886040584061633,0.0308486566551375
"anchor_04","HOG:0019394","BSYL","FPRA","leaf","tissue_specific",5,0.868347390853303,0.0603740909096927
"anchor_04","HOG:0019394","BSYL","FPRA","root","tissue_specific",5,-0.561379821444145,0.0684308508502964
"anchor_04","HOG:0019394","BSYL","FPRA","within_tissue_centered","combined_sensitivity",10,0.766292871246833,0.0409369216551877
"anchor_04","HOG:0019394","HVUL","HJUB","leaf","tissue_specific",5,0.811381488579363,0.187806614623937
"anchor_04","HOG:0019394","HVUL","HJUB","root","tissue_specific",5,0.177403956077085,0.0764676696814273
"anchor_04","HOG:0019394","HVUL","HJUB","within_tissue_centered","combined_sensitivity",10,0.703618458728572,0.0762223760496404
"anchor_04","HOG:0019394","HVUL","BMAX","leaf","tissue_specific",5,0.716505451426308,0.108102870659483
"anchor_04","HOG:0019394","HVUL","BMAX","root","tissue_specific",5,0.325814655467988,0.0542113545214714
"anchor_04","HOG:0019394","HVUL","BMAX","within_tissue_centered","combined_sensitivity",10,0.650657234613102,0.084794201892883
"anchor_04","HOG:0019394","HVUL","BMED","leaf","tissue_specific",5,0.585952642876874,0.123516779946504
"anchor_04","HOG:0019394","HVUL","BMED","root","tissue_specific",5,0.0877079441888055,0.0543963442812954
"anchor_04","HOG:0019394","HVUL","BMED","within_tissue_centered","combined_sensitivity",10,0.544273149611006,0.0890011104130154
"anchor_04","HOG:0019394","HVUL","VBRO","leaf","tissue_specific",5,0.85021255227769,0.086505880948611
"anchor_04","HOG:0019394","HVUL","VBRO","root","tissue_specific",5,-0.608487409934364,0.0464611809532542
"anchor_04","HOG:0019394","HVUL","VBRO","within_tissue_centered","combined_sensitivity",10,0.77636584656246,0.0687231382155677
"anchor_04","HOG:0019394","HVUL","FPRA","leaf","tissue_specific",5,0.960027891242183,0.0892615718462057
"anchor_04","HOG:0019394","HVUL","FPRA","root","tissue_specific",5,0.877000728043315,0.0339162731729546
"anchor_04","HOG:0019394","HVUL","FPRA","within_tissue_centered","combined_sensitivity",10,0.951170723264835,0.0594057163230844
"anchor_04","HOG:0019394","HJUB","BMAX","leaf","tissue_specific",5,0.962727002231648,0.0843041095741222
"anchor_04","HOG:0019394","HJUB","BMAX","root","tissue_specific",5,0.809871230774635,0.055332995322256
"anchor_04","HOG:0019394","HJUB","BMAX","within_tissue_centered","combined_sensitivity",10,0.927913350607716,0.040652700515529
"anchor_04","HOG:0019394","HJUB","BMED","leaf","tissue_specific",5,0.446168355803937,0.0682194782554687
"anchor_04","HOG:0019394","HJUB","BMED","root","tissue_specific",5,-0.433486601076899,0.0739775967349143
"anchor_04","HOG:0019394","HJUB","BMED","within_tissue_centered","combined_sensitivity",10,0.313420559565197,0.0483735776988058
"anchor_04","HOG:0019394","HJUB","VBRO","leaf","tissue_specific",5,0.962798485130102,0.162345867881294
"anchor_04","HOG:0019394","HJUB","VBRO","root","tissue_specific",5,-0.228594160716995,0.0947383611995249
"anchor_04","HOG:0019394","HJUB","VBRO","within_tissue_centered","combined_sensitivity",10,0.814800391716074,0.0457906104862094
"anchor_04","HOG:0019394","HJUB","FPRA","leaf","tissue_specific",5,0.743540479072091,0.0987036625428335
"anchor_04","HOG:0019394","HJUB","FPRA","root","tissue_specific",5,-0.0121382307248509,0.0648216564874281
"anchor_04","HOG:0019394","HJUB","FPRA","within_tissue_centered","combined_sensitivity",10,0.635107638276064,0.0437766111639192
"anchor_04","HOG:0019394","BMAX","BMED","leaf","tissue_specific",5,0.531264372352794,0.083478014166516
"anchor_04","HOG:0019394","BMAX","BMED","root","tissue_specific",5,-0.813021322965328,0.0556746447687606
"anchor_04","HOG:0019394","BMAX","BMED","within_tissue_centered","combined_sensitivity",10,0.341768827942965,0.0608719378818544
"anchor_04","HOG:0019394","BMAX","VBRO","leaf","tissue_specific",5,0.890611110695766,0.0780417583071719
"anchor_04","HOG:0019394","BMAX","VBRO","root","tissue_specific",5,0.0508393281135176,0.0582740720392618
"anchor_04","HOG:0019394","BMAX","VBRO","within_tissue_centered","combined_sensitivity",10,0.782309151067559,0.0465685761869224
"anchor_04","HOG:0019394","BMAX","FPRA","leaf","tissue_specific",5,0.715134162068145,0.0621657648864788
"anchor_04","HOG:0019394","BMAX","FPRA","root","tissue_specific",5,0.306115641173019,0.0397575517109921
"anchor_04","HOG:0019394","BMAX","FPRA","within_tissue_centered","combined_sensitivity",10,0.648532707369321,0.0514326662522519
"anchor_04","HOG:0019394","BMED","VBRO","leaf","tissue_specific",5,0.294392770414582,0.141251093049205
"anchor_04","HOG:0019394","BMED","VBRO","root","tissue_specific",5,-0.541532884954474,0.0362214125873329
"anchor_04","HOG:0019394","BMED","VBRO","within_tissue_centered","combined_sensitivity",10,0.254934142918544,0.0626565645137345
"anchor_04","HOG:0019394","BMED","FPRA","leaf","tissue_specific",5,0.702145520063942,0.0542443459171739
"anchor_04","HOG:0019394","BMED","FPRA","root","tissue_specific",5,-0.0840381095772017,0.0295761644697543
"anchor_04","HOG:0019394","BMED","FPRA","within_tissue_centered","combined_sensitivity",10,0.65355111041901,0.0382031443258648
"anchor_04","HOG:0019394","VBRO","FPRA","leaf","tissue_specific",5,0.771012954061829,0.0870067471320313
"anchor_04","HOG:0019394","VBRO","FPRA","root","tissue_specific",5,-0.172091490904194,0.0299167047120968
"anchor_04","HOG:0019394","VBRO","FPRA","within_tissue_centered","combined_sensitivity",10,0.740397277007286,0.0424961490288321
"anchor_05","HOG:0006205","BDIS","BSYL","leaf","tissue_specific",5,0.832395204182295,0.0805347164865227
"anchor_05","HOG:0006205","BDIS","BSYL","root","tissue_specific",5,-0.655289320824689,0.063778198739256
"anchor_05","HOG:0006205","BDIS","BSYL","within_tissue_centered","combined_sensitivity",10,0.550335017920565,0.0658933162388637
"anchor_05","HOG:0006205","BDIS","HVUL","leaf","tissue_specific",5,0.977445520441211,0.170097206713286
"anchor_05","HOG:0006205","BDIS","HVUL","root","tissue_specific",5,-0.0601519673957551,0.0760314269877477
"anchor_05","HOG:0006205","BDIS","HVUL","within_tissue_centered","combined_sensitivity",10,0.819045270625495,0.0865906552299384
"anchor_05","HOG:0006205","BDIS","HJUB","leaf","tissue_specific",5,0.711494567826666,0.037215494239036
"anchor_05","HOG:0006205","BDIS","HJUB","root","tissue_specific",5,0.50879509572691,0.0370219224453315
"anchor_05","HOG:0006205","BDIS","HJUB","within_tissue_centered","combined_sensitivity",10,0.669307165840073,0.0229235880681229
"anchor_05","HOG:0006205","BDIS","BMAX","leaf","tissue_specific",5,0.632045969610872,0.0809314605761116
"anchor_05","HOG:0006205","BDIS","BMAX","root","tissue_specific",5,0.843327219162567,0.0368785786794501
"anchor_05","HOG:0006205","BDIS","BMAX","within_tissue_centered","combined_sensitivity",10,0.669861843599472,0.0562215992417357
"anchor_05","HOG:0006205","BDIS","BMED","leaf","tissue_specific",5,0.748457684321329,0.0539384788700868
"anchor_05","HOG:0006205","BDIS","BMED","root","tissue_specific",5,-0.935497738631962,0.042120516415126
"anchor_05","HOG:0006205","BDIS","BMED","within_tissue_centered","combined_sensitivity",10,0.538286633240757,0.039366278190233
"anchor_05","HOG:0006205","BDIS","VBRO","leaf","tissue_specific",5,0.784439585749319,0.0771570288691312
"anchor_05","HOG:0006205","BDIS","VBRO","root","tissue_specific",5,0.572392758710047,0.0268372081527928
"anchor_05","HOG:0006205","BDIS","VBRO","within_tissue_centered","combined_sensitivity",10,0.751843222294542,0.049327956843563
"anchor_05","HOG:0006205","BDIS","FPRA","leaf","tissue_specific",5,0.986309466608037,0.0720999579065739
"anchor_05","HOG:0006205","BDIS","FPRA","root","tissue_specific",5,0.137854512959023,0.0253296728419117
"anchor_05","HOG:0006205","BDIS","FPRA","within_tissue_centered","combined_sensitivity",10,0.894831129716175,0.0270668127139432
"anchor_05","HOG:0006205","BSYL","HVUL","leaf","tissue_specific",5,0.903026969998741,0.115960451366891
"anchor_05","HOG:0006205","BSYL","HVUL","root","tissue_specific",5,-0.491286825827637,0.122808135810978
"anchor_05","HOG:0006205","BSYL","HVUL","within_tissue_centered","combined_sensitivity",10,0.663174006660881,0.0857483581231512
"anchor_05","HOG:0006205","BSYL","HJUB","leaf","tissue_specific",5,0.979481607833831,0.068389988531456
"anchor_05","HOG:0006205","BSYL","HJUB","root","tissue_specific",5,-0.298999296072602,0.0449818406587991
"anchor_05","HOG:0006205","BSYL","HJUB","within_tissue_centered","combined_sensitivity",10,0.697542960996999,0.0570683024229459
"anchor_05","HOG:0006205","BSYL","BMAX","leaf","tissue_specific",5,0.895564455082708,0.0588329372814297
"anchor_05","HOG:0006205","BSYL","BMAX","root","tissue_specific",5,-0.460454495700426,0.0850921845640332
"anchor_05","HOG:0006205","BSYL","BMAX","within_tissue_centered","combined_sensitivity",10,0.623203455206252,0.0561461956881786
"anchor_05","HOG:0006205","BSYL","BMED","leaf","tissue_specific",5,0.614735188202908,0.0750346748638412
"anchor_05","HOG:0006205","BSYL","BMED","root","tissue_specific",5,0.560319496024751,0.0922294081859784
"anchor_05","HOG:0006205","BSYL","BMED","within_tissue_centered","combined_sensitivity",10,0.597741247532366,0.059683929492309
"anchor_05","HOG:0006205","BSYL","VBRO","leaf","tissue_specific",5,0.97586431708323,0.025232691618614
"anchor_05","HOG:0006205","BSYL","VBRO","root","tissue_specific",5,-0.210423313932963,0.0808065198542763
"anchor_05","HOG:0006205","BSYL","VBRO","within_tissue_centered","combined_sensitivity",10,0.775145430070893,0.0454184819160819
"anchor_05","HOG:0006205","BSYL","FPRA","leaf","tissue_specific",5,0.864191540593658,0.0662127044260532
"anchor_05","HOG:0006205","BSYL","FPRA","root","tissue_specific",5,-0.534505705543817,0.0879204607087972
"anchor_05","HOG:0006205","BSYL","FPRA","within_tissue_centered","combined_sensitivity",10,0.713094026255899,0.050053101049416
"anchor_05","HOG:0006205","HVUL","HJUB","leaf","tissue_specific",5,0.813795805379837,0.184350439898347
"anchor_05","HOG:0006205","HVUL","HJUB","root","tissue_specific",5,0.217623240222827,0.0832916064086688
"anchor_05","HOG:0006205","HVUL","HJUB","within_tissue_centered","combined_sensitivity",10,0.702106273565041,0.0817994086907222
"anchor_05","HOG:0006205","HVUL","BMAX","leaf","tissue_specific",5,0.674570026389154,0.104669742170687
"anchor_05","HOG:0006205","HVUL","BMAX","root","tissue_specific",5,0.185660980517969,0.0681844347613002
"anchor_05","HOG:0006205","HVUL","BMAX","within_tissue_centered","combined_sensitivity",10,0.593864832009919,0.0921235983052715
"anchor_05","HOG:0006205","HVUL","BMED","leaf","tissue_specific",5,0.673956931191379,0.123339718871348
"anchor_05","HOG:0006205","HVUL","BMED","root","tissue_specific",5,-0.0690291626658949,0.06098184580653
"anchor_05","HOG:0006205","HVUL","BMED","within_tissue_centered","combined_sensitivity",10,0.591324172263891,0.0888146803545217
"anchor_05","HOG:0006205","HVUL","VBRO","leaf","tissue_specific",5,0.880840988850819,0.117583919104918
"anchor_05","HOG:0006205","HVUL","VBRO","root","tissue_specific",5,-0.690478668565243,0.095858892063608
"anchor_05","HOG:0006205","HVUL","VBRO","within_tissue_centered","combined_sensitivity",10,0.673643931907557,0.0813045192632645
"anchor_05","HOG:0006205","HVUL","FPRA","leaf","tissue_specific",5,0.957572122360542,0.0979972488067124
"anchor_05","HOG:0006205","HVUL","FPRA","root","tissue_specific",5,0.85368293545058,0.050701754145836
"anchor_05","HOG:0006205","HVUL","FPRA","within_tissue_centered","combined_sensitivity",10,0.931630431450698,0.0686255636781117
"anchor_05","HOG:0006205","HJUB","BMAX","leaf","tissue_specific",5,0.908293375615246,0.0849031871430792
"anchor_05","HOG:0006205","HJUB","BMAX","root","tissue_specific",5,0.812589345000827,0.0531119307724347
"anchor_05","HOG:0006205","HJUB","BMAX","within_tissue_centered","combined_sensitivity",10,0.887121917103697,0.0432288319252329
"anchor_05","HOG:0006205","HJUB","BMED","leaf","tissue_specific",5,0.537818933098822,0.0610107210269988
"anchor_05","HOG:0006205","HJUB","BMED","root","tissue_specific",5,-0.762599942378735,0.0618424190910872
"anchor_05","HOG:0006205","HJUB","BMED","within_tissue_centered","combined_sensitivity",10,0.342837471694681,0.0485874674154616
"anchor_05","HOG:0006205","HJUB","VBRO","leaf","tissue_specific",5,0.961882230661227,0.0719545945142764
"anchor_05","HOG:0006205","HJUB","VBRO","root","tissue_specific",5,-0.245615129711988,0.0555350200399714
"anchor_05","HOG:0006205","HJUB","VBRO","within_tissue_centered","combined_sensitivity",10,0.745437444368565,0.0458496373547273
"anchor_05","HOG:0006205","HJUB","FPRA","leaf","tissue_specific",5,0.748014117564532,0.09046684021227
"anchor_05","HOG:0006205","HJUB","FPRA","root","tissue_specific",5,-0.0761898226582777,0.0557977363112247
"anchor_05","HOG:0006205","HJUB","FPRA","within_tissue_centered","combined_sensitivity",10,0.639474249697181,0.0397191235871303
"anchor_05","HOG:0006205","BMAX","BMED","leaf","tissue_specific",5,0.683028800491538,0.074100588285357
"anchor_05","HOG:0006205","BMAX","BMED","root","tissue_specific",5,-0.972538644329283,0.0568601759240756
"anchor_05","HOG:0006205","BMAX","BMED","within_tissue_centered","combined_sensitivity",10,0.461524023668157,0.0583889989011432
"anchor_05","HOG:0006205","BMAX","VBRO","leaf","tissue_specific",5,0.8091907093363,0.0598345649497776
"anchor_05","HOG:0006205","BMAX","VBRO","root","tissue_specific",5,0.0964082385468834,0.0627567169415848
"anchor_05","HOG:0006205","BMAX","VBRO","within_tissue_centered","combined_sensitivity",10,0.694461561623797,0.0593279314192485
"anchor_05","HOG:0006205","BMAX","FPRA","leaf","tissue_specific",5,0.722297764143971,0.0652716436545785
"anchor_05","HOG:0006205","BMAX","FPRA","root","tissue_specific",5,0.206216537014926,0.0425926681002555
"anchor_05","HOG:0006205","BMAX","FPRA","within_tissue_centered","combined_sensitivity",10,0.655232141385221,0.0535292447286202
"anchor_05","HOG:0006205","BMED","VBRO","leaf","tissue_specific",5,0.438362238859777,0.0832814510569292
"anchor_05","HOG:0006205","BMED","VBRO","root","tissue_specific",5,-0.291152630181168,0.0542743852846701
"anchor_05","HOG:0006205","BMED","VBRO","within_tissue_centered","combined_sensitivity",10,0.360412989017989,0.0645679168063254
"anchor_05","HOG:0006205","BMED","FPRA","leaf","tissue_specific",5,0.773068839193249,0.049650148892013
"anchor_05","HOG:0006205","BMED","FPRA","root","tissue_specific",5,-0.125395253636709,0.0240183822775648
"anchor_05","HOG:0006205","BMED","FPRA","within_tissue_centered","combined_sensitivity",10,0.720837018234023,0.0312603979423015
"anchor_05","HOG:0006205","VBRO","FPRA","leaf","tissue_specific",5,0.804507580850594,0.0522533136154353
"anchor_05","HOG:0006205","VBRO","FPRA","root","tissue_specific",5,-0.329201709073487,0.045157137917772
"anchor_05","HOG:0006205","VBRO","FPRA","within_tissue_centered","combined_sensitivity",10,0.718855778542296,0.0460714212359004
"anchor_06","HOG:0028766","BDIS","BSYL","leaf","tissue_specific",5,0.842104588494453,0.104042852732561
"anchor_06","HOG:0028766","BDIS","BSYL","root","tissue_specific",5,-0.863860998637795,0.053790630822747
"anchor_06","HOG:0028766","BDIS","BSYL","within_tissue_centered","combined_sensitivity",10,0.576575818067344,0.0770677078296895
"anchor_06","HOG:0028766","BDIS","HVUL","leaf","tissue_specific",5,0.940390720288791,0.1652096610068
"anchor_06","HOG:0028766","BDIS","HVUL","root","tissue_specific",5,-0.0389063036175355,0.0626731358250449
"anchor_06","HOG:0028766","BDIS","HVUL","within_tissue_centered","combined_sensitivity",10,0.830123011854983,0.081293784396559
"anchor_06","HOG:0028766","BDIS","HJUB","leaf","tissue_specific",5,0.785670879450211,0.0400943063735364
"anchor_06","HOG:0028766","BDIS","HJUB","root","tissue_specific",5,0.83032285249486,0.0202397457650796
"anchor_06","HOG:0028766","BDIS","HJUB","within_tissue_centered","combined_sensitivity",10,0.783912131255104,0.0247252672002855
"anchor_06","HOG:0028766","BDIS","BMAX","leaf","tissue_specific",5,0.695149835818207,0.112994334148984
"anchor_06","HOG:0028766","BDIS","BMAX","root","tissue_specific",5,0.845868377544328,0.0415715852750198
"anchor_06","HOG:0028766","BDIS","BMAX","within_tissue_centered","combined_sensitivity",10,0.713026896139117,0.0600496458086428
"anchor_06","HOG:0028766","BDIS","BMED","leaf","tissue_specific",5,0.825590057419524,0.0535615489930362
"anchor_06","HOG:0028766","BDIS","BMED","root","tissue_specific",5,-0.87482836768046,0.0392748585504236
"anchor_06","HOG:0028766","BDIS","BMED","within_tissue_centered","combined_sensitivity",10,0.658599922593144,0.0378039541746661
"anchor_06","HOG:0028766","BDIS","VBRO","leaf","tissue_specific",5,0.725539602283494,0.133994811387046
"anchor_06","HOG:0028766","BDIS","VBRO","root","tissue_specific",5,0.417216309317335,0.0436802606508346
"anchor_06","HOG:0028766","BDIS","VBRO","within_tissue_centered","combined_sensitivity",10,0.692139201903164,0.0519723552980862
"anchor_06","HOG:0028766","BDIS","FPRA","leaf","tissue_specific",5,0.98977023836504,0.0902115690423664
"anchor_06","HOG:0028766","BDIS","FPRA","root","tissue_specific",5,0.181856057241734,0.032270707480769
"anchor_06","HOG:0028766","BDIS","FPRA","within_tissue_centered","combined_sensitivity",10,0.925436859339326,0.0292713903942235
"anchor_06","HOG:0028766","BSYL","HVUL","leaf","tissue_specific",5,0.902095473396764,0.0835387574511714
"anchor_06","HOG:0028766","BSYL","HVUL","root","tissue_specific",5,-0.372208724667942,0.0807624411153946
"anchor_06","HOG:0028766","BSYL","HVUL","within_tissue_centered","combined_sensitivity",10,0.722302750687202,0.0746010860647116
"anchor_06","HOG:0028766","BSYL","HJUB","leaf","tissue_specific",5,0.994886119635065,0.0709395693055507
"anchor_06","HOG:0028766","BSYL","HJUB","root","tissue_specific",5,-0.736304154541928,0.0629278448125094
"anchor_06","HOG:0028766","BSYL","HJUB","within_tissue_centered","combined_sensitivity",10,0.793407991949561,0.0584064853497078
"anchor_06","HOG:0028766","BSYL","BMAX","leaf","tissue_specific",5,0.938345301111816,0.0592204875316986
"anchor_06","HOG:0028766","BSYL","BMAX","root","tissue_specific",5,-0.731720229083173,0.0682630669532396
"anchor_06","HOG:0028766","BSYL","BMAX","within_tissue_centered","combined_sensitivity",10,0.690890488004426,0.0617585724285135
"anchor_06","HOG:0028766","BSYL","BMED","leaf","tissue_specific",5,0.590109241536917,0.092124121001078
"anchor_06","HOG:0028766","BSYL","BMED","root","tissue_specific",5,0.60676201662331,0.0488549830864784
"anchor_06","HOG:0028766","BSYL","BMED","within_tissue_centered","combined_sensitivity",10,0.583195950825299,0.0692616961356941
"anchor_06","HOG:0028766","BSYL","VBRO","leaf","tissue_specific",5,0.96487290149434,0.0704838007459993
"anchor_06","HOG:0028766","BSYL","VBRO","root","tissue_specific",5,-0.164403944983578,0.0675329004240558
"anchor_06","HOG:0028766","BSYL","VBRO","within_tissue_centered","combined_sensitivity",10,0.851288793526978,0.0444387403862632
"anchor_06","HOG:0028766","BSYL","FPRA","leaf","tissue_specific",5,0.897331165814223,0.0635198049517259
"anchor_06","HOG:0028766","BSYL","FPRA","root","tissue_specific",5,-0.458251240634718,0.0555559304806299
"anchor_06","HOG:0028766","BSYL","FPRA","within_tissue_centered","combined_sensitivity",10,0.777086725519913,0.0556944518095945
"anchor_06","HOG:0028766","HVUL","HJUB","leaf","tissue_specific",5,0.857284771410484,0.154478326756722
"anchor_06","HOG:0028766","HVUL","HJUB","root","tissue_specific",5,0.0856237285969386,0.0713764623819653
"anchor_06","HOG:0028766","HVUL","HJUB","within_tissue_centered","combined_sensitivity",10,0.796408510172728,0.0686055770538598
"anchor_06","HOG:0028766","HVUL","BMAX","leaf","tissue_specific",5,0.70859735929012,0.111490609817506
"anchor_06","HOG:0028766","HVUL","BMAX","root","tissue_specific",5,0.242500347693038,0.0570366774397909
"anchor_06","HOG:0028766","HVUL","BMAX","within_tissue_centered","combined_sensitivity",10,0.659371267607022,0.0867266101646016
"anchor_06","HOG:0028766","HVUL","BMED","leaf","tissue_specific",5,0.640198134446212,0.116572841703767
"anchor_06","HOG:0028766","HVUL","BMED","root","tissue_specific",5,0.0485718211785925,0.0503135695910436
"anchor_06","HOG:0028766","HVUL","BMED","within_tissue_centered","combined_sensitivity",10,0.589547941362938,0.0828783050981793
"anchor_06","HOG:0028766","HVUL","VBRO","leaf","tissue_specific",5,0.858762473241378,0.0802578534624742
"anchor_06","HOG:0028766","HVUL","VBRO","root","tissue_specific",5,-0.645566202029775,0.0450566486694995
"anchor_06","HOG:0028766","HVUL","VBRO","within_tissue_centered","combined_sensitivity",10,0.778646576897988,0.0688987063956879
"anchor_06","HOG:0028766","HVUL","FPRA","leaf","tissue_specific",5,0.96466929951363,0.0799450183113334
"anchor_06","HOG:0028766","HVUL","FPRA","root","tissue_specific",5,0.796953474413493,0.0344889535180238
"anchor_06","HOG:0028766","HVUL","FPRA","within_tissue_centered","combined_sensitivity",10,0.94064497479213,0.0595963570598308
"anchor_06","HOG:0028766","HJUB","BMAX","leaf","tissue_specific",5,0.959295874145651,0.0968595752614163
"anchor_06","HOG:0028766","HJUB","BMAX","root","tissue_specific",5,0.912756751772552,0.0525580208156684
"anchor_06","HOG:0028766","HJUB","BMAX","within_tissue_centered","combined_sensitivity",10,0.950924156150131,0.0412607797536263
"anchor_06","HOG:0028766","HJUB","BMED","leaf","tissue_specific",5,0.540692422941078,0.054885936998676
"anchor_06","HOG:0028766","HJUB","BMED","root","tissue_specific",5,-0.805153246380584,0.0527399760891824
"anchor_06","HOG:0028766","HJUB","BMED","within_tissue_centered","combined_sensitivity",10,0.452443481082607,0.0458741452479916
"anchor_06","HOG:0028766","HJUB","VBRO","leaf","tissue_specific",5,0.970241407116423,0.123775070031423
"anchor_06","HOG:0028766","HJUB","VBRO","root","tissue_specific",5,-0.0816408363807518,0.0639200064159142
"anchor_06","HOG:0028766","HJUB","VBRO","within_tissue_centered","combined_sensitivity",10,0.928987553351675,0.0360845133210859
"anchor_06","HOG:0028766","HJUB","FPRA","leaf","tissue_specific",5,0.84933662656994,0.0876175550236196
"anchor_06","HOG:0028766","HJUB","FPRA","root","tissue_specific",5,-0.0450935916890104,0.0525104532458486
"anchor_06","HOG:0028766","HJUB","FPRA","within_tissue_centered","combined_sensitivity",10,0.815774860213564,0.033488754646614
"anchor_06","HOG:0028766","BMAX","BMED","leaf","tissue_specific",5,0.575182968959205,0.114431922103946
"anchor_06","HOG:0028766","BMAX","BMED","root","tissue_specific",5,-0.931415728179783,0.0475301511451331
