"anchor_id","anchor_hog","tissue","feature","interpretation","median_annual_minus_perennial","n_annual_higher","n_perennial_higher","n_equal","majority_direction","n_agreeing_with_majority","pair_consistency","absolute_median_contrast","discovery_rank"
"anchor_221","HOG:0028333","root","mean_activity","equal-time-point mean module activity within tissue",0.35753971360068,3,1,0,"annual_higher",3,0.75,0.35753971360068,179
"anchor_290","HOG:0031056","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.357532288150741,1,3,0,"perennial_higher",3,0.75,0.357532288150741,180
"anchor_219","HOG:0025848","leaf","early_to_late","last minus first matched time-point module activity",0.352641919324958,3,1,0,"annual_higher",3,0.75,0.352641919324958,181
"anchor_207","HOG:0032903","root","mean_activity","equal-time-point mean module activity within tissue",0.35017609750603,3,1,0,"annual_higher",3,0.75,0.35017609750603,182
"anchor_259","HOG:0026742","root","early_to_late","last minus first matched time-point module activity",0.343654359763815,3,1,0,"annual_higher",3,0.75,0.343654359763815,183
"anchor_264","HOG:0003561","root","early_to_late","last minus first matched time-point module activity",0.34008812287716,3,1,0,"annual_higher",3,0.75,0.34008812287716,184
"anchor_258","HOG:0027091","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.338276843892957,1,3,0,"perennial_higher",3,0.75,0.338276843892957,185
"anchor_122","HOG:0012297","root","mean_activity","equal-time-point mean module activity within tissue",0.336624712749313,3,1,0,"annual_higher",3,0.75,0.336624712749313,186
"anchor_202","HOG:0010482","root","mean_activity","equal-time-point mean module activity within tissue",0.333931715720897,3,1,0,"annual_higher",3,0.75,0.333931715720897,187
"anchor_309","HOG:0011540","root","mean_activity","equal-time-point mean module activity within tissue",0.333759956629367,3,1,0,"annual_higher",3,0.75,0.333759956629367,188
"anchor_161","HOG:0025959","root","mean_activity","equal-time-point mean module activity within tissue",0.333639679745453,3,1,0,"annual_higher",3,0.75,0.333639679745453,189
"anchor_150","HOG:0011478","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.327520068880692,1,3,0,"perennial_higher",3,0.75,0.327520068880692,190
"anchor_120","HOG:0027421","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.323373287688267,1,3,0,"perennial_higher",3,0.75,0.323373287688267,191
"anchor_322","HOG:0003621","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.312751420888616,1,3,0,"perennial_higher",3,0.75,0.312751420888616,192
"anchor_145","HOG:0026774","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.298802538634403,1,3,0,"perennial_higher",3,0.75,0.298802538634403,193
"anchor_264","HOG:0003561","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.295148114953468,1,3,0,"perennial_higher",3,0.75,0.295148114953468,194
"anchor_228","HOG:0006131","leaf","early_to_late","last minus first matched time-point module activity",0.291441606285308,3,1,0,"annual_higher",3,0.75,0.291441606285308,195
"anchor_159","HOG:0028145","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.290871748281731,1,3,0,"perennial_higher",3,0.75,0.290871748281731,196
"anchor_259","HOG:0026742","root","mean_activity","equal-time-point mean module activity within tissue",0.287691941998047,3,1,0,"annual_higher",3,0.75,0.287691941998047,197
"anchor_219","HOG:0025848","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.285568318032958,1,3,0,"perennial_higher",3,0.75,0.285568318032958,198
"anchor_159","HOG:0028145","leaf","early_to_late","last minus first matched time-point module activity",0.281418723220673,3,1,0,"annual_higher",3,0.75,0.281418723220673,199
"anchor_185","HOG:0005683","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.27717583547592,1,3,0,"perennial_higher",3,0.75,0.27717583547592,200
"anchor_186","HOG:0027918","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.272297762898019,1,3,0,"perennial_higher",3,0.75,0.272297762898019,201
"anchor_193","HOG:0027905","leaf","early_to_late","last minus first matched time-point module activity",0.271637781512398,3,1,0,"annual_higher",3,0.75,0.271637781512398,202
"anchor_140","HOG:0032765","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.2675468952471,1,3,0,"perennial_higher",3,0.75,0.2675468952471,203
"anchor_147","HOG:0032849","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.266057355035809,1,3,0,"perennial_higher",3,0.75,0.266057355035809,204
"anchor_97","HOG:0011541","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.263401209166104,1,3,0,"perennial_higher",3,0.75,0.263401209166104,205
"anchor_145","HOG:0026774","leaf","early_to_late","last minus first matched time-point module activity",0.262661237493825,3,1,0,"annual_higher",3,0.75,0.262661237493825,206
"anchor_226","HOG:0025149","root","mean_activity","equal-time-point mean module activity within tissue",0.259399773017529,3,1,0,"annual_higher",3,0.75,0.259399773017529,207
"anchor_237","HOG:0026838","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.258452193921983,1,3,0,"perennial_higher",3,0.75,0.258452193921983,208
"anchor_228","HOG:0006131","root","mean_activity","equal-time-point mean module activity within tissue",0.255357423596913,3,1,0,"annual_higher",3,0.75,0.255357423596913,209
"anchor_161","HOG:0025959","leaf","early_to_late","last minus first matched time-point module activity",0.252005809797353,3,1,0,"annual_higher",3,0.75,0.252005809797353,210
"anchor_243","HOG:0012390","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.251469076493744,1,3,0,"perennial_higher",3,0.75,0.251469076493744,211
"anchor_306","HOG:0010549","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.250748542372514,1,3,0,"perennial_higher",3,0.75,0.250748542372514,212
"anchor_170","HOG:0025923","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.248283533675926,1,3,0,"perennial_higher",3,0.75,0.248283533675926,213
"anchor_136","HOG:0012101","root","early_to_late","last minus first matched time-point module activity",0.243890643371615,3,1,0,"annual_higher",3,0.75,0.243890643371615,214
"anchor_182","HOG:0027090","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.23851485536655,1,3,0,"perennial_higher",3,0.75,0.23851485536655,215
"anchor_136","HOG:0012101","leaf","early_to_late","last minus first matched time-point module activity",0.236191559055072,3,1,0,"annual_higher",3,0.75,0.236191559055072,216
"anchor_189","HOG:0027641","root","mean_activity","equal-time-point mean module activity within tissue",0.236147178251233,3,1,0,"annual_higher",3,0.75,0.236147178251233,217
"anchor_333","HOG:0008696","leaf","early_to_late","last minus first matched time-point module activity",-0.233952800280577,1,3,0,"perennial_higher",3,0.75,0.233952800280577,218
"anchor_325","HOG:0011775","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.228724519423119,1,3,0,"perennial_higher",3,0.75,0.228724519423119,219
"anchor_302","HOG:0011628","root","early_to_late","last minus first matched time-point module activity",-0.227189434019837,1,3,0,"perennial_higher",3,0.75,0.227189434019837,220
"anchor_320","HOG:0005833","leaf","mean_activity","equal-time-point mean module activity within tissue",0.22688374146171,3,1,0,"annual_higher",3,0.75,0.22688374146171,221
"anchor_300","HOG:0023036","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.226464708061263,1,3,0,"perennial_higher",3,0.75,0.226464708061263,222
"anchor_223","HOG:0013389","leaf","early_to_late","last minus first matched time-point module activity",-0.225749522897283,1,3,0,"perennial_higher",3,0.75,0.225749522897283,223
"anchor_132","HOG:0030886","leaf","early_to_late","last minus first matched time-point module activity",-0.225146082287441,1,3,0,"perennial_higher",3,0.75,0.225146082287441,224
"anchor_283","HOG:0026360","leaf","early_to_late","last minus first matched time-point module activity",-0.222328273948634,1,3,0,"perennial_higher",3,0.75,0.222328273948634,225
"anchor_217","HOG:0025124","leaf","early_to_late","last minus first matched time-point module activity",-0.220218699484993,1,3,0,"perennial_higher",3,0.75,0.220218699484993,226
"anchor_266","HOG:0028440","leaf","early_to_late","last minus first matched time-point module activity",-0.219838959629028,1,3,0,"perennial_higher",3,0.75,0.219838959629028,227
"anchor_268","HOG:0004116","leaf","early_to_late","last minus first matched time-point module activity",-0.219516122411639,1,3,0,"perennial_higher",3,0.75,0.219516122411639,228
"anchor_265","HOG:0016371","leaf","early_to_late","last minus first matched time-point module activity",-0.218543309568318,1,3,0,"perennial_higher",3,0.75,0.218543309568318,229
"anchor_214","HOG:0017319","leaf","early_to_late","last minus first matched time-point module activity",-0.218445675425447,1,3,0,"perennial_higher",3,0.75,0.218445675425447,230
"anchor_322","HOG:0003621","root","mean_activity","equal-time-point mean module activity within tissue",0.217397435284863,3,1,0,"annual_higher",3,0.75,0.217397435284863,231
"anchor_164","HOG:0027054","leaf","early_to_late","last minus first matched time-point module activity",-0.215541625489322,1,3,0,"perennial_higher",3,0.75,0.215541625489322,232
"anchor_324","HOG:0023427","leaf","early_to_late","last minus first matched time-point module activity",-0.213810938134522,1,3,0,"perennial_higher",3,0.75,0.213810938134522,233
"anchor_296","HOG:0032348","leaf","early_to_late","last minus first matched time-point module activity",-0.213759704334814,1,3,0,"perennial_higher",3,0.75,0.213759704334814,234
"anchor_184","HOG:0026019","leaf","early_to_late","last minus first matched time-point module activity",0.212967547757979,3,1,0,"annual_higher",3,0.75,0.212967547757979,235
"anchor_221","HOG:0028333","leaf","early_to_late","last minus first matched time-point module activity",0.211109838061558,3,1,0,"annual_higher",3,0.75,0.211109838061558,236
"anchor_156","HOG:0026499","leaf","early_to_late","last minus first matched time-point module activity",-0.209418106063637,1,3,0,"perennial_higher",3,0.75,0.209418106063637,237
"anchor_104","HOG:0021825","leaf","early_to_late","last minus first matched time-point module activity",0.208195898856027,3,1,0,"annual_higher",3,0.75,0.208195898856027,238
"anchor_137","HOG:0012334","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.204871855856838,1,3,0,"perennial_higher",3,0.75,0.204871855856838,239
"anchor_331","HOG:0027285","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.204450825652047,1,3,0,"perennial_higher",3,0.75,0.204450825652047,240
"anchor_288","HOG:0026637","leaf","mean_activity","equal-time-point mean module activity within tissue",-0.203544599224515,1,3,0,"perennial_higher",3,0.75,0.203544599224515,241
"anchor_328","HOG:0021943","leaf","early_to_late","last minus first matched time-point module activity",-0.201911480461587,1,3,0,"perennial_higher",3,0.75,0.201911480461587,242
"anchor_146","HOG:0032629","leaf","early_to_late","last minus first matched time-point module activity",-0.201514257921345,1,3,0,"perennial_higher",3,0.75,0.201514257921345,243
"anchor_112","HOG:0026556","leaf","early_to_late","last minus first matched time-point module activity",-0.201369945873436,1,3,0,"perennial_higher",3,0.75,0.201369945873436,244
"anchor_96","HOG:0012012","leaf","early_to_late","last minus first matched time-point module activity",-0.199398550906386,1,3,0,"perennial_higher",3,0.75,0.199398550906386,245
"anchor_162","HOG:0005857","root","mean_activity","equal-time-point mean module activity within tissue",0.198095640423116,3,1,0,"annual_higher",3,0.75,0.198095640423116,246
"anchor_106","HOG:0012511","leaf","early_to_late","last minus first matched time-point module activity",-0.195423186352097,1,3,0,"perennial_higher",3,0.75,0.195423186352097,247
"anchor_178","HOG:0010551","root","mean_activity","equal-time-point mean module activity within tissue",0.194534081337131,3,1,0,"annual_higher",3,0.75,0.194534081337131,248
"anchor_78","HOG:0028720","leaf","mean_activity","equal-time-point mean module activity within tissue",0.191577124736358,3,1,0,"annual_higher",3,0.75,0.191577124736358,249
"anchor_175","HOG:0003782","root","early_to_late","last minus first matched time-point module activity",0.19061843619489,3,1,0,"annual_higher",3,0.75,0.19061843619489,250
"anchor_247","HOG:0013148","root","mean_activity","equal-time-point mean module activity within tissue",-0.188989523744153,1,3,0,"perennial_higher",3,0.75,0.188989523744153,251
"anchor_85","HOG:0032061","leaf","early_to_late","last minus first matched time-point module activity",-0.188899255384942,1,3,0,"perennial_higher",3,0.75,0.188899255384942,252
"anchor_94","HOG:0008605","leaf","early_to_late","last minus first matched time-point module activity",-0.187942417273981,1,3,0,"perennial_higher",3,0.75,0.187942417273981,253
"anchor_251","HOG:0011497","leaf","mean_activity","equal-time-point mean module activity within tissue",0.186970028743568,3,1,0,"annual_higher",3,0.75,0.186970028743568,254
"anchor_246","HOG:0027495","leaf","early_to_late","last minus first matched time-point module activity",-0.186648729614185,1,3,0,"perennial_higher",3,0.75,0.186648729614185,255
"anchor_274","HOG:0019536","leaf","early_to_late","last minus first matched time-point module activity",0.184741554906297,3,1,0,"annual_higher",3,0.75,0.184741554906297,256
"anchor_318","HOG:0005960","leaf","early_to_late","last minus first matched time-point module activity",-0.183528652758602,1,3,0,"perennial_higher",3,0.75,0.183528652758602,257
"anchor_78","HOG:0028720","leaf","early_to_late","last minus first matched time-point module activity",-0.183125112421764,1,3,0,"perennial_higher",3,0.75,0.183125112421764,258
